Solution,D_RT,O_RT,R_RT,C_RT,D_TT,O_TT,R_TT,D_Cont,O_Cont,R_Cont,C_Cont,D_Ins,O_Ins,R_Ins,C_Ins,D_JLA,R_JLA,O_JLA,C_JLA
440,0.07366,1,0.232006,0.137961,0.017632,0.062717,0.049805,0.090207,0.108505,0.052721,0.033551,2.909231,2.50475,2.768106,1.05056,0.106711,0.085183,0.097884,0.403189
441,0.036517,1,0.218359,0.099717,0.007386,0.085203,0.070566,0.064458,0.105439,0.083186,0.018288,1.956688,0.828959,4.178551,1.772368,0.127285,0.111175,0.030237,0.386045
442,0.111175,1,0.164402,0.113911,0.0405,0.030314,0.048914,0.076937,0.083422,0.033711,0.060318,0.432675,3.068135,1.842694,2.535384,0.115731,0.143737,0.068883,0.385619
443,0.041338,1,0.18336,0.080799,0.044945,0.03984,0.02636,0.084362,0.101042,0.081929,0.043779,0.61928,1.693009,3.621699,0.752777,0.109124,0.159874,0.041949,0.383402
444,0.032395,1,0.201748,0.107188,0.036592,0.08015,0.023939,0.098789,0.093433,0.03732,0.045213,0.302241,1.43644,0.851134,0.489282,0.15475,0.15502,0.064929,0.397728
445,0.109942,1,0.219196,0.068248,0.010292,0.062044,0.065766,0.074266,0.081267,0.052408,0.053469,1.823253,0.175106,3.90751,0.769357,0.087222,0.155787,0.09121,0.369604
446,0.079212,1,0.153986,0.101008,0.043823,0.07373,0.03422,0.075376,0.127154,0.084927,0.004723,1.990764,3.225952,0.975238,1.426139,0.149513,0.102228,0.064739,0.40353
447,0.046809,1,0.191707,0.053275,0.010129,0.060012,0.043259,0.117546,0.073236,0.043668,0.019616,3.306086,0.202208,2.036486,2.126563,0.111479,0.081935,0.039994,0.340099
448,0.037506,1,0.220064,0.062298,0.031152,0.062355,0.076843,0.074166,0.059436,0.10877,0.020428,4.073189,0.433545,1.845489,0.843126,0.09087,0.099688,0.073378,0.356221
449,0.11032,1,0.238938,0.1014,0.006561,0.089367,0.061825,0.089797,0.065965,0.034711,0.027105,0.372984,2.651537,4.44664,2.651091,0.151406,0.119905,0.02064,0.336084
450,0.080326,1,0.174926,0.051687,0.047985,0.108306,0.032065,0.082101,0.098507,0.062998,0.049426,0.604137,1.699935,1.039668,1.04554,0.106231,0.152444,0.043343,0.360218
451,0.072437,1,0.209705,0.100747,0.033419,0.041444,0.06803,0.118223,0.126805,0.066158,0.012412,2.881165,3.279773,1.280578,0.376601,0.128363,0.11916,0.068445,0.330852
452,0.050787,1,0.164761,0.112635,0.040054,0.027531,0.076364,0.115863,0.058526,0.108856,0.026782,3.181741,2.336177,3.834704,1.685749,0.117382,0.10451,0.019246,0.362966
453,0.079685,1,0.216843,0.133531,0.02515,0.074098,0.010868,0.068918,0.129108,0.055504,0.039248,1.870964,0.384663,2.48834,1.337566,0.136827,0.114065,0.021846,0.338397
454,0.051753,1,0.209539,0.072366,0.025521,0.032197,0.062763,0.112547,0.114403,0.092258,0.015131,1.322174,2.792885,1.341095,1.376918,0.157367,0.128707,0.087505,0.330576
455,0.096859,1,0.203636,0.076458,0.039661,0.086641,0.072025,0.057428,0.121593,0.084681,0.009832,0.835709,0.688343,0.857273,0.41467,0.085453,0.101865,0.057629,0.399541
456,0.065709,1,0.192449,0.117967,0.036371,0.044759,0.025678,0.075662,0.050946,0.089081,0.023094,2.29554,1.00183,0.744497,0.729328,0.140101,0.126858,0.084843,0.393042
457,0.060492,1,0.154749,0.062453,0.014148,0.041966,0.026674,0.062736,0.123536,0.043107,0.036064,1.099172,1.623493,3.693219,0.887389,0.120726,0.102191,0.058286,0.37207
458,0.107781,1,0.196494,0.116163,0.025997,0.099379,0.0085,0.085327,0.064656,0.086601,0.051778,2.360255,0.179263,1.8344,1.233964,0.094919,0.108857,0.042072,0.349515
459,0.069017,1,0.201884,0.072999,0.037904,0.094913,0.050725,0.085919,0.085114,0.102567,0.005126,3.708119,2.536773,3.704592,2.420739,0.148218,0.142482,0.038826,0.398389
460,0.104237,1,0.192191,0.10345,0.019868,0.115315,0.056446,0.114596,0.106044,0.106688,0.010647,0.453918,1.042965,3.669181,0.200163,0.154171,0.091795,0.075675,0.389241
461,0.104153,1,0.208679,0.089703,0.046179,0.031785,0.070087,0.123562,0.060679,0.058514,0.005616,0.383978,2.773685,3.352314,1.003155,0.1641,0.095484,0.056203,0.345634
462,0.082629,1,0.216514,0.059414,0.020031,0.111661,0.076444,0.102214,0.106533,0.093393,0.000379,0.257871,1.776962,4.058063,1.713138,0.105815,0.127148,0.033976,0.351384
463,0.073233,1,0.208898,0.083228,0.023406,0.039499,0.033013,0.048694,0.112751,0.087322,0.023144,2.536123,0.176261,3.260247,0.805427,0.164257,0.13008,0.043901,0.340385
464,0.04574,1,0.189862,0.110077,0.034289,0.044614,0.008566,0.124821,0.114653,0.094264,0.000964,3.459808,2.845118,3.391853,0.619765,0.153381,0.134529,0.072148,0.382551
465,0.050661,1,0.170142,0.106422,0.05105,0.078879,0.071471,0.115054,0.111334,0.060774,0.002674,3.393825,0.269731,2.245281,2.175394,0.088002,0.12778,0.070577,0.383813
466,0.081194,1,0.234746,0.074677,0.005541,0.102415,0.057478,0.081133,0.104438,0.082907,0.055201,1.886625,1.23059,3.154817,1.078144,0.097163,0.094021,0.022695,0.337282
467,0.080505,1,0.177578,0.090553,0.011032,0.088516,0.074491,0.060062,0.111215,0.091091,0.049128,3.54188,1.93209,1.948011,1.199748,0.146106,0.149637,0.023678,0.351781
468,0.031161,1,0.175421,0.078264,0.0196,0.052155,0.018979,0.080989,0.054289,0.077793,0.012,3.897292,2.183237,3.114334,0.31012,0.13299,0.083053,0.079442,0.349584
469,0.070522,1,0.157887,0.057803,0.012289,0.076378,0.029389,0.103634,0.050144,0.057575,0.00813,2.98196,2.396784,3.290896,1.322658,0.094558,0.143066,0.062766,0.390103
470,0.108515,1,0.181301,0.10794,0.045068,0.059757,0.074666,0.053548,0.108766,0.056245,0.029696,1.119165,2.757868,4.421178,1.92409,0.123105,0.145481,0.062188,0.331141
471,0.109747,1,0.227567,0.130803,0.011558,0.064325,0.018144,0.118322,0.079538,0.05509,0.035046,0.781819,0.66911,2.713405,0.602432,0.086668,0.130854,0.065756,0.353792
472,0.082553,1,0.240203,0.08845,0.042292,0.045516,0.066876,0.117965,0.099775,0.045601,0.036999,3.376901,2.479749,2.450566,1.6973,0.108884,0.142659,0.069052,0.401871
473,0.069062,1,0.208798,0.052034,0.037311,0.056564,0.020204,0.084219,0.088873,0.093565,0.033347,0.464725,0.401097,3.612256,0.246965,0.091961,0.112517,0.054564,0.395292
474,0.052248,1,0.179791,0.09117,0.00114,0.072154,0.052373,0.06493,0.065485,0.034858,0.039918,1.806373,3.05513,2.897944,0.292429,0.117478,0.089346,0.086794,0.39976
475,0.088638,1,0.224408,0.093682,0.025901,0.032242,0.005455,0.059539,0.077433,0.0718,0.007828,2.587893,1.263953,4.562128,0.583535,0.134192,0.153266,0.077264,0.402493
476,0.085417,1,0.172179,0.084018,0.024323,0.073809,0.049161,0.118633,0.087635,0.056824,0.02931,0.747962,0.166025,4.549634,2.080894,0.091359,0.139794,0.02212,0.349797
477,0.053793,1,0.164176,0.080106,0.003829,0.1001,0.046133,0.049403,0.072611,0.070894,0.00902,1.647506,0.350188,3.406221,1.395432,0.141106,0.110835,0.030645,0.405218
478,0.070002,1,0.219945,0.140974,0.037159,0.066696,0.054707,0.115499,0.065652,0.085432,0.051748,1.290692,3.21681,2.547761,0.622598,0.148789,0.132072,0.084472,0.401013
479,0.035211,1,0.191474,0.068597,0.040134,0.104275,0.071833,0.114462,0.071607,0.10192,0.014954,3.342685,1.531357,2.153599,0.426076,0.096687,0.092119,0.022279,0.359149
480,0.051177,1,0.228131,0.069184,0.04923,0.10068,0.043992,0.101412,0.103411,0.045173,0.016881,3.789062,0.571015,2.077329,1.129227,0.101941,0.099073,0.073371,0.401809
481,0.036206,1,0.196298,0.099233,0.038576,0.103306,0.03338,0.069562,0.0616,0.05572,0.00706,2.179513,0.783761,1.524174,0.283531,0.095687,0.160458,0.050659,0.378694
482,0.100482,1,0.207531,0.070048,0.050255,0.092539,0.016418,0.099955,0.082617,0.046621,0.025488,1.432892,0.892504,3.432468,2.100269,0.09798,0.121561,0.032078,0.362473
483,0.034655,1,0.170005,0.092019,0.046932,0.099881,0.049626,0.125042,0.118354,0.069474,0.037707,3.314101,1.491022,4.46476,0.986618,0.090825,0.123026,0.026222,0.365367
484,0.053106,1,0.207967,0.133874,0.050831,0.100487,0.064243,0.086225,0.092944,0.072043,0.029325,0.932644,2.353645,4.61112,2.529719,0.114109,0.151917,0.086522,0.363975
485,0.08133,1,0.163955,0.072575,0.001459,0.036401,0.015252,0.105531,0.087549,0.108433,0.005932,1.949967,2.01109,1.252882,0.838815,0.13096,0.15196,0.097629,0.399438
486,0.082783,1,0.217903,0.097842,0.028446,0.084992,0.074017,0.05906,0.101078,0.057541,0.028763,0.299815,2.649053,1.365073,2.133606,0.092283,0.101693,0.065848,0.397916
487,0.097105,1,0.228909,0.073613,0.013591,0.104484,0.050633,0.110139,0.111758,0.036073,0.008442,1.095678,2.862989,3.098931,2.690469,0.131906,0.132768,0.090492,0.381986
488,0.057547,1,0.208282,0.09823,0.01794,0.026388,0.026827,0.104631,0.050636,0.083171,0.005576,1.42794,2.453263,2.166195,1.705015,0.134408,0.156037,0.040421,0.347382
489,0.03929,1,0.210492,0.139094,0.033608,0.05037,0.052269,0.071268,0.055059,0.070733,0.024829,3.445685,2.625145,1.329588,0.443723,0.146569,0.094926,0.046442,0.347871
490,0.064886,1,0.204033,0.061003,0.014742,0.038192,0.035639,0.08411,0.079026,0.068965,0.049627,1.863561,0.579115,3.043301,2.236125,0.097347,0.122204,0.048051,0.345058
491,0.090903,1,0.234025,0.090006,0.025814,0.05126,0.061716,0.107392,0.12761,0.044434,0.057945,1.562691,2.69496,2.523925,1.343486,0.095367,0.135091,0.096182,0.379615
492,0.063938,1,0.207415,0.114352,0.031606,0.102142,0.072307,0.056299,0.066006,0.035774,0.022803,2.808144,0.945059,4.361638,0.57924,0.085686,0.150579,0.04187,0.385748
493,0.042899,1,0.16261,0.073641,0.005914,0.059223,0.066702,0.066906,0.112489,0.053144,0.009786,0.770819,0.282298,4.453363,1.081598,0.141545,0.160749,0.073995,0.335761
494,0.036144,1,0.214866,0.110196,0.033596,0.106181,0.029994,0.113058,0.079744,0.067686,0.02594,3.988256,2.79813,2.45179,0.260927,0.130161,0.142573,0.067086,0.347515
495,0.028263,1,0.164954,0.114832,0.029557,0.110935,0.059429,0.064229,0.051575,0.076058,0.002962,0.342136,1.778812,1.906667,0.609339,0.094376,0.159245,0.048293,0.368023
496,0.09754,1,0.189447,0.136436,0.026321,0.110389,0.03308,0.112263,0.061651,0.107949,0.042923,2.484014,2.841742,3.641334,0.57617,0.105713,0.143579,0.023586,0.328163
497,0.094024,1,0.179251,0.098047,0.001946,0.057831,0.037521,0.076296,0.072977,0.040216,0.032286,2.753711,2.764524,2.613682,1.838408,0.100948,0.092503,0.023205,0.352026
498,0.035951,1,0.158942,0.056536,0.004348,0.049542,0.059864,0.111797,0.110858,0.054934,0.004141,1.486964,0.187991,3.986378,2.034008,0.127883,0.1206,0.080319,0.395854
499,0.071683,1,0.24035,0.083021,0.006261,0.025653,0.069307,0.072812,0.074098,0.076489,0.037741,1.314468,0.739858,0.959322,1.940604,0.085856,0.142158,0.094578,0.37881
500,0.054058,1,0.203557,0.066126,0.011473,0.082143,0.024289,0.075769,0.104087,0.093712,0.01676,2.849667,0.293559,1.130722,0.71743,0.13176,0.109442,0.056528,0.330214
501,0.078447,1,0.239152,0.130012,0.018422,0.110804,0.027534,0.127405,0.123579,0.081147,0.036316,2.684918,1.477695,1.807379,1.661278,0.158024,0.142241,0.090894,0.384081
502,0.083368,1,0.189917,0.054112,0.034327,0.091512,0.052113,0.103457,0.099636,0.094104,0.01128,4.119558,1.005024,1.690374,0.647132,0.141415,0.102751,0.078103,0.372738
503,0.026525,1,0.171264,0.105532,0.050351,0.085644,0.0761,0.064306,0.053294,0.061178,0.047206,1.929618,1.170896,4.488721,2.168154,0.097006,0.095687,0.073218,0.382911
504,0.110571,1,0.21469,0.097439,0.044475,0.074682,0.065338,0.062891,0.06969,0.102218,0.056148,2.075217,0.331035,3.729713,2.158519,0.092215,0.153747,0.06148,0.399288
505,0.057711,1,0.227875,0.095583,0.039261,0.100019,0.001824,0.104553,0.107225,0.065469,0.026047,0.344709,1.570133,1.09287,0.295443,0.128229,0.103432,0.06973,0.371623
506,0.051128,1,0.210333,0.080316,0.045756,0.05084,0.01563,0.08059,0.086953,0.107194,0.05311,3.884559,1.165694,0.833874,1.142954,0.162761,0.154156,0.020627,0.392599
507,0.085919,1,0.186413,0.085606,0.003068,0.078709,0.050159,0.072412,0.076911,0.070999,0.029085,3.851196,1.909734,4.58685,1.69067,0.101567,0.093543,0.074552,0.353028
508,0.033915,1,0.202892,0.087393,0.049754,0.060266,0.044567,0.065795,0.070053,0.051453,0.010159,0.438093,2.747429,4.662992,0.21174,0.138996,0.125011,0.044198,0.326613
509,0.078974,1,0.241688,0.114018,0.041866,0.102347,0.045182,0.059937,0.125306,0.074728,0.052775,2.998768,1.738996,0.732771,0.324829,0.137002,0.119584,0.060826,0.380489
510,0.076069,1,0.175287,0.080518,0.039169,0.062469,0.061152,0.076876,0.111461,0.101777,0.059598,3.738037,2.947772,1.424304,1.787314,0.150692,0.08407,0.065921,0.388906
511,0.04947,1,0.234314,0.130656,0.016312,0.038145,0.012773,0.051188,0.093071,0.0779,0.035255,0.806708,0.88654,1.525818,0.962509,0.12211,0.153755,0.060507,0.387313
512,0.077834,1,0.195463,0.072637,0.014103,0.11394,0.068466,0.102144,0.10124,0.080205,0.032153,0.685551,2.81158,3.511026,1.468441,0.148351,0.138754,0.045497,0.397534
513,0.040911,1,0.195737,0.079788,0.037621,0.046529,0.040208,0.077535,0.093628,0.079691,0.01533,0.575186,1.418572,4.436122,1.55224,0.122632,0.125715,0.090042,0.392386
514,0.105926,1,0.218809,0.136637,0.011783,0.085835,0.045847,0.095439,0.113271,0.064464,0.050019,1.142336,1.70706,4.304413,0.967733,0.128652,0.131452,0.076568,0.374215
515,0.042268,1,0.207354,0.075176,0.026937,0.067756,0.060866,0.116286,0.109142,0.088464,0.05539,2.922214,2.319709,2.216995,0.331899,0.089637,0.130096,0.091105,0.34695
516,0.094887,1,0.195514,0.100451,0.010886,0.038787,0.041159,0.076523,0.09081,0.065587,0.021537,0.41203,2.846755,2.493925,1.405259,0.092369,0.12555,0.071662,0.364141
517,0.085678,1,0.221926,0.128906,0.045475,0.063823,0.036655,0.100526,0.091918,0.041052,0.013808,3.768978,1.809283,3.083775,0.41827,0.111793,0.096976,0.034977,0.326173
518,0.031474,1,0.197791,0.069868,0.034685,0.0775,0.066485,0.082638,0.084522,0.095154,0.048925,1.167182,1.689672,4.168302,0.957477,0.129308,0.120483,0.074991,0.384774
519,0.039349,1,0.215781,0.120148,0.020423,0.04499,0.036036,0.0583,0.076362,0.058239,0.004458,3.507776,1.868637,1.678101,1.165073,0.085307,0.11675,0.089467,0.402201
520,0.05421,1,0.203132,0.121601,0.036825,0.093158,0.065377,0.06986,0.120013,0.110405,0.049515,0.592654,2.813408,1.530908,0.20793,0.152744,0.102395,0.049171,0.355949
521,0.108891,1,0.218633,0.057634,0.028109,0.111087,0.069997,0.048623,0.079221,0.034214,0.001154,0.265136,0.261911,3.101042,1.607428,0.139863,0.122321,0.073712,0.327569
522,0.054799,1,0.21463,0.110314,0.026388,0.064462,0.046523,0.126888,0.104334,0.03991,0.013192,3.114092,2.15827,0.999113,0.129546,0.109596,0.118267,0.069411,0.366926
523,0.071471,1,0.222271,0.081831,0.040619,0.04334,0.027596,0.115275,0.126372,0.055205,0.006591,3.027684,2.849891,1.473667,2.572273,0.151258,0.157549,0.064448,0.327331
524,0.113595,1,0.156219,0.055506,0.004778,0.051445,0.047489,0.066411,0.107618,0.092933,0.027691,0.744825,3.081387,3.558438,2.593914,0.111928,0.153645,0.02032,0.403469
525,0.03321,1,0.169745,0.113212,0.046577,0.113771,0.005208,0.072146,0.074699,0.078525,0.034962,2.272588,2.443576,2.41196,0.931707,0.145995,0.154125,0.05145,0.386826
526,0.034498,1,0.168132,0.134382,0.015663,0.046672,0.00416,0.051703,0.091728,0.10054,0.05642,2.61808,1.949856,3.515224,2.705537,0.113179,0.153854,0.084946,0.331241
527,0.107131,1,0.184343,0.067263,0.019813,0.088394,0.054197,0.103405,0.118014,0.093624,0.04662,3.365856,2.80732,1.614805,1.30147,0.133719,0.083784,0.063186,0.393639
528,0.036348,1,0.175724,0.140632,0.043195,0.046167,0.017765,0.107714,0.069553,0.048219,0.04022,3.015983,0.447828,1.10215,0.188007,0.14487,0.135566,0.065548,0.329289
529,0.031839,1,0.232808,0.11418,0.015189,0.0966,0.019453,0.058036,0.093856,0.096766,0.048408,1.201736,0.3584,2.138044,2.083842,0.151728,0.158974,0.025666,0.403114
530,0.080956,1,0.157802,0.097482,0.032449,0.043077,0.04461,0.127205,0.069438,0.110342,0.032879,1.695613,3.021417,3.771068,1.219651,0.143582,0.108547,0.045448,0.358787
531,0.058348,1,0.155002,0.12197,0.001302,0.090705,0.059245,0.072753,0.068404,0.101981,0.03364,3.537792,1.874966,1.997088,2.149054,0.127116,0.091582,0.069136,0.372974
532,0.044688,1,0.153885,0.132535,0.029646,0.086182,0.017471,0.101733,0.07216,0.103556,0.017794,1.767656,1.136843,1.284494,1.235532,0.090946,0.11558,0.056642,0.375174
533,0.077415,1,0.188942,0.103066,0.037809,0.063408,0.07295,0.109122,0.079956,0.099126,0.035065,3.944968,1.49522,2.517822,1.010017,0.100854,0.158898,0.098215,0.38279
534,0.092556,1,0.184579,0.077023,0.046735,0.026329,0.005826,0.098691,0.081007,0.052143,0.021145,3.255522,1.888604,2.598596,0.590474,0.08792,0.152723,0.070429,0.379395
535,0.053974,1,0.183587,0.112435,0.005856,0.037506,0.008882,0.050468,0.125756,0.03466,0.020598,2.994766,2.424574,2.279694,2.332937,0.136712,0.117843,0.061352,0.377679
536,0.108595,1,0.17794,0.096357,0.016083,0.050219,0.042804,0.098838,0.120882,0.097346,0.042127,0.250216,0.959965,3.949186,0.844728,0.10104,0.095714,0.039595,0.396347
537,0.044945,1,0.186597,0.137131,0.027854,0.057798,0.001111,0.127375,0.077021,0.035553,0.024818,4.039834,3.284805,0.924321,0.226187,0.131316,0.09538,0.042484,0.348057
538,0.08175,1,0.166904,0.085724,0.022284,0.032658,0.009172,0.070757,0.081107,0.040038,0.058574,3.993441,0.436849,4.17319,1.632449,0.115247,0.120649,0.019087,0.361069
539,0.094766,1,0.237548,0.115763,0.016175,0.101596,0.027214,0.090655,0.068862,0.058646,0.011944,2.745807,0.711332,1.410469,1.986189,0.128075,0.160611,0.032025,0.394266
540,0.043824,1,0.171659,0.062647,0.046091,0.060209,0.027104,0.119599,0.114689,0.037401,0.038507,0.357985,1.151396,4.295014,1.105293,0.118003,0.139587,0.018923,0.334567
541,0.093258,1,0.165489,0.084524,0.044954,0.110331,0.056896,0.07856,0.087351,0.101462,0.048835,2.655937,2.636169,1.773378,2.657257,0.119732,0.121426,0.051937,0.388191
542,0.071002,1,0.199355,0.058955,0.013909,0.045617,0.074752,0.05102,0.075346,0.073801,0.015634,3.229626,0.63773,1.79687,0.906189,0.159734,0.160015,0.086679,0.384931
543,0.055964,1,0.231215,0.093052,0.008432,0.028471,0.012181,0.080407,0.115472,0.040728,0.04039,3.177524,2.403222,3.221116,0.95543,0.141471,0.141524,0.045169,0.349126
544,0.114599,1,0.188439,0.105167,0.022875,0.044678,0.013306,0.097754,0.126987,0.076264,0.04085,3.981781,0.838975,4.159067,0.624115,0.157702,0.138391,0.076626,0.330086
545,0.042422,1,0.176432,0.115486,0.013404,0.057504,0.037045,0.090482,0.105118,0.051197,0.043239,1.250745,2.428463,3.657831,1.926667,0.114131,0.16153,0.037889,0.359254
546,0.058063,1,0.237513,0.104444,0.042102,0.051197,0.039207,0.09662,0.083248,0.037496,0.013538,0.751932,2.050902,2.777089,1.251177,0.086816,0.139377,0.019977,0.33537
547,0.054308,1,0.189081,0.073838,0.007213,0.052478,0.007739,0.111671,0.070774,0.074365,0.021017,1.844775,3.169199,0.912188,2.466806,0.16239,0.100646,0.037955,0.354286
548,0.107042,1,0.214131,0.060885,0.042415,0.082603,0.03865,0.086648,0.049728,0.042746,0.058882,1.102734,2.262279,3.924636,2.327055,0.089331,0.116933,0.030975,0.336853
549,0.097053,1,0.231566,0.125574,0.046804,0.077907,0.070133,0.082321,0.0881,0.059157,0.028304,3.190821,2.926561,3.623143,1.594892,0.105522,0.112762,0.038972,0.330675
550,0.067058,1,0.192257,0.086956,0.015738,0.078059,0.060456,0.114024,0.08966,0.06353,0.017493,3.932029,3.190915,4.025817,1.156572,0.107288,0.108213,0.026473,0.348343
551,0.042603,1,0.174455,0.114263,0.013794,0.059348,0.037154,0.085192,0.07628,0.093926,0.048095,2.178373,2.372585,1.802636,0.668273,0.106169,0.126779,0.060233,0.350767
552,0.048275,1,0.17162,0.060037,0.04467,0.098914,0.070364,0.082439,0.086616,0.090308,0.001104,2.622375,0.300697,1.108278,0.431103,0.148015,0.139956,0.098675,0.357423
553,0.08371,1,0.224229,0.07544,0.02347,0.048025,0.075883,0.063308,0.119535,0.037262,0.023008,3.462187,2.506427,2.567022,1.331406,0.160107,0.149797,0.08364,0.386484
554,0.085563,1,0.164843,0.088412,0.010735,0.081756,0.058477,0.056878,0.103248,0.109087,0.021996,1.123941,2.575477,2.171362,0.106703,0.163763,0.1229,0.077137,0.346617
555,0.093364,1,0.164607,0.122064,0.050323,0.033087,0.061326,0.085065,0.120357,0.089749,0.031619,2.966299,1.860474,3.463657,1.625266,0.137103,0.096634,0.088232,0.345865
556,0.087845,1,0.19619,0.089105,0.008656,0.069478,0.019143,0.05129,0.071276,0.085665,0.031029,3.651534,2.308665,2.886249,0.142685,0.120569,0.094415,0.040135,0.37857
557,0.09843,1,0.197691,0.131359,0.031015,0.029123,0.031861,0.095721,0.059236,0.03101,0.003053,2.528143,2.802139,0.792783,0.776284,0.14124,0.103449,0.093369,0.341457
558,0.093706,1,0.200891,0.123822,0.040021,0.091165,0.067559,0.064612,0.089214,0.046739,0.053582,0.982109,1.766061,4.513884,0.350363,0.118499,0.147973,0.054903,0.367178
559,0.035798,1,0.169846,0.133369,0.029944,0.107799,0.023285,0.092469,0.122488,0.058891,0.004781,1.63015,2.144198,3.715402,0.627033,0.106068,0.13102,0.096558,0.372841
560,0.037032,1,0.161137,0.136972,0.025234,0.064833,0.043783,0.079431,0.077505,0.064871,0.013662,2.322082,3.300587,2.93902,0.714245,0.110557,0.088899,0.033247,0.354512
561,0.081707,1,0.197352,0.056045,0.038031,0.049821,0.0082,0.05068,0.097544,0.089212,0.040289,3.265756,2.081256,4.145103,1.645245,0.163802,0.097211,0.042901,0.35945
562,0.055171,1,0.219729,0.137836,0.046413,0.081936,0.076637,0.056115,0.096031,0.099395,0.039481,0.583243,2.783104,3.340663,0.664483,0.109732,0.155776,0.052128,0.340521
563,0.08481,1,0.172898,0.069376,0.007932,0.067317,0.009929,0.052731,0.089062,0.087178,0.059309,2.428876,0.574293,4.264445,0.486384,0.110288,0.126484,0.034102,0.352074
564,0.048005,1,0.242033,0.131228,0.032111,0.069901,0.043312,0.086821,0.105273,0.098903,0.019279,2.064399,1.037635,0.722771,1.812938,0.095089,0.099289,0.029952,0.358925
565,0.113275,1,0.203243,0.05804,0.04439,0.113887,0.067107,0.126287,0.051972,0.052529,0.027917,1.852719,3.010222,3.724845,1.14636,0.137906,0.14972,0.035681,0.327983
566,0.060687,1,0.191923,0.11336,0.034377,0.09504,0.030589,0.1151,0.093333,0.081144,0.014656,0.255381,1.507676,3.808158,0.879711,0.14464,0.08453,0.033516,0.357025
567,0.092127,1,0.206001,0.114589,0.030712,0.052623,0.018677,0.068353,0.095224,0.035424,0.044613,1.505076,2.716927,3.239206,2.097338,0.100631,0.085132,0.090808,0.398601
568,0.100154,1,0.196421,0.061742,0.040859,0.054428,0.022106,0.121212,0.110221,0.098169,0.014692,1.727628,2.3393,1.491683,0.39578,0.128451,0.13098,0.079956,0.380922
569,0.068264,1,0.155559,0.138693,0.024742,0.065648,0.067658,0.098043,0.071829,0.060528,0.057362,4.073739,0.831305,1.793263,0.483467,0.084833,0.136545,0.051711,0.368864
570,0.0328,1,0.195985,0.070496,0.029989,0.075443,0.006033,0.078051,0.087268,0.062822,0.000524,2.151125,1.502626,1.116325,0.720426,0.091731,0.118131,0.036186,0.397453
571,0.06144,1,0.162413,0.126187,0.01345,0.105572,0.070492,0.121608,0.092221,0.106428,0.054173,0.863196,2.090909,3.081711,1.174139,0.102124,0.100994,0.049495,0.366075
572,0.076364,1,0.229582,0.135248,0.038301,0.069406,0.013188,0.056696,0.097959,0.042844,0.019544,2.650866,2.34502,3.300634,1.465873,0.10044,0.093421,0.028995,0.3768
573,0.092011,1,0.24266,0.059072,0.019188,0.098848,0.022171,0.078195,0.117836,0.108085,0.037997,3.887307,1.064618,3.229276,2.395505,0.088098,0.140099,0.083038,0.371159
574,0.052642,1,0.16857,0.091518,0.047753,0.039255,0.020524,0.061701,0.09255,0.040348,0.013981,3.999717,2.533127,4.579207,0.895925,0.107385,0.15088,0.036469,0.37496
575,0.063959,1,0.167821,0.119594,0.023077,0.073862,0.032813,0.072523,0.123274,0.105588,0.014189,0.483834,0.454476,0.967252,1.610299,0.089785,0.145584,0.059144,0.376233
576,0.114093,1,0.1781,0.072891,0.009672,0.04919,0.009484,0.090267,0.110101,0.052393,0.028833,2.331263,3.149395,1.144496,0.157772,0.162209,0.113695,0.095111,0.357768
577,0.076418,1,0.157224,0.12186,0.0352,0.088219,0.011551,0.06281,0.119061,0.066225,0.057887,2.102504,1.652077,3.013342,1.811048,0.160425,0.123611,0.02612,0.390233
578,0.047603,1,0.226996,0.075737,0.028063,0.055312,0.053254,0.125061,0.074641,0.096451,0.056327,1.925528,0.873652,3.696912,1.03506,0.104064,0.159313,0.058452,0.365608
579,0.093821,1,0.189281,0.100633,0.035835,0.114961,0.064486,0.118156,0.098454,0.054079,0.041921,2.540288,3.184448,1.202271,1.745384,0.110034,0.147233,0.021493,0.376426
580,0.062115,1,0.171038,0.13729,0.013164,0.07731,0.046245,0.064817,0.058221,0.077517,0.00147,2.190672,3.264264,4.076896,2.369076,0.108179,0.160376,0.030498,0.371594
581,0.100043,1,0.238587,0.061429,0.014007,0.074759,0.007829,0.126057,0.077198,0.045856,0.026708,2.035463,3.175114,1.399602,0.51994,0.104573,0.118932,0.033652,0.343075
582,0.105079,1,0.172703,0.067416,0.043296,0.062551,0.031514,0.077569,0.11756,0.08482,0.031416,3.784587,2.356765,2.918335,1.788698,0.100179,0.127963,0.088938,0.377512
583,0.065188,1,0.162079,0.114983,0.051206,0.037385,0.066421,0.075345,0.065376,0.105798,0.038908,1.028196,1.830901,2.308557,2.610089,0.164414,0.086761,0.064123,0.378945
584,0.045364,1,0.193621,0.103862,0.045035,0.079324,0.025284,0.088142,0.050305,0.097436,0.057099,0.516337,1.316666,1.643647,0.364094,0.153487,0.10636,0.077107,0.332981
585,0.11289,1,0.217823,0.089664,0.022059,0.041318,0.066387,0.091047,0.103856,0.037007,0.046777,3.63992,0.441931,1.010481,0.77323,0.121739,0.086293,0.089702,0.373303
586,0.074743,1,0.221014,0.077612,0.027762,0.095824,0.022333,0.06182,0.096274,0.03331,0.02556,1.460808,1.212986,1.518751,0.370221,0.102975,0.088947,0.049865,0.385047
